host_animal_common,sample_id,gene,gene_type,gene_identifier,gene_name_family,resistance_class
swine,SD57007PPY40149,aph(3')-Ia,chromosome,APH(3')-Ia,APH(3'),aminoglycoside
swine,SD57007PPY40149,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
swine,SD57007PPY40149,IncX1,plasmid,IncX1,,MULTI-DRUG
swine,SD57007PPY40149,IncHI2A,plasmid,IncHI2A,,MULTI-DRUG
swine,SD57007PPY40149,IncI2_Delta,plasmid,IncI2_Delta,,MULTI-DRUG
swine,SD57007PPY40149,IncI_Gamma,plasmid,IncI_Gamma,,MULTI-DRUG
swine,SD57007PPY40149,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
swine,SD57007PPY40149,IncHI2,plasmid,IncHI2,,MULTI-DRUG
swine,SD57007PPY40149,RepA_pKPC-CAV1321,plasmid,RepA_pKPC-CAV1321,,MULTI-DRUG
swine,SD57007PPY40149,ColRNAI,plasmid,ColRNAI,,colistin
swine,SD57007PPY40149,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
swine,SD57007PPY40149,ant(3'')-Ia,chromosome,ANT(3'')-Ia,	ANT(3''),aminoglycoside
swine,SD57007PPY40149,blaTEM-1B,chromosome,blaTEM-1B,TEM,beta-lactam
swine,WI53706PPY40203,blaEC-15,chromosome,blaEC-15,ampC,beta-lactam
swine,WI53706PPY40203,tet(34),chromosome,tet34,tet,tetracycline
swine,WI53706PPY40203,aadA2,chromosome,aadA2,ANT(3''),aminoglycoside
swine,WI53706PPY40203,cmlA1,chromosome,cmlA1,MFS,phenicol
swine,WI53706PPY40203,aadA1,chromosome,aadA1,ANT(3''),aminoglycoside
swine,WI53706PPY40203,sul3,chromosome,sul3,sul,sulfonamide
swine,WI53706PPY40203,tet(A),chromosome,tet(A),MFS,tetracycline
swine,WI53706PPY40203,IncFIC(FII),plasmid,IncFIC(FII),,MULTI-DRUG
swine,WI53706PPY40203,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
swine,WI53706PPY40203,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
swine,WI53706PPY40203,ant(3'')-Ia,chromosome,ANT(3'')-Ia,	ANT(3''),aminoglycoside
swine,WI53706PPY40224,tet(34),chromosome,tet34,tet,tetracycline
swine,WI53706PPY40224,sul2,chromosome,sul2,sul,sulfonamide
swine,WI53706PPY40224,floR,chromosome,floR,MFS,phenicol
swine,WI53706PPY40224,sul3,chromosome,sul3,sul,sulfonamide
swine,WI53706PPY40224,mef(B),chromosome,mef(B),MFS,macrolide
swine,WI53706PPY40224,qnrS1,chromosome,qnrS1,qnr,fluoroquinolone
swine,WI53706PPY40224,tet(A),chromosome,tet(A),MFS,tetracycline
swine,WI53706PPY40224,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
swine,WI53706PPY40224,blaEC-15,chromosome,blaEC-15,ampC,beta-lactam
swine,WI53706PPY40224,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
swine,WI53706PPY40224,blaTEM-1B,chromosome,blaTEM-1B,TEM,beta-lactam
turkey,IA50014PPY40209,blaEC-5,chromosome,blaEC-5,ampC,beta-lactam
turkey,IA50014PPY40209,Col(MG828),plasmid,Col(MG828),,colistin
turkey,IA50014PPY40209,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
turkey,IA50014PPY40209,Col440II,plasmid,Col440II,,colistin
turkey,IA50014PPY40209,ColRNAI,plasmid,ColRNAI,,colistin
turkey,IA50014PPY40209,IncFIC(FII),plasmid,IncFIC(FII),,MULTI-DRUG
turkey,IA50014PPY40209,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
turkey,MN55108PPY40306,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
turkey,MN55108PPY40306,blaEC-5,chromosome,blaEC-5,ampC,beta-lactam
turkey,MN55108PPY40306,IncX1,plasmid,IncX1,,MULTI-DRUG
turkey,MN55108PPY40306,IncX3,plasmid,IncX3,,MULTI-DRUG
turkey,MN55108PPY40306,ColpVC,plasmid,ColpVC,,colistin
turkey,MN55108PPY40306,Col(MG828),plasmid,Col(MG828),,colistin
turkey,MN55108PPY40306,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
turkey,MN55108PPY40306,IncFIA,plasmid,IncFIA,,MULTI-DRUG
turkey,MN55108PPY40306,IncFIC(FII),plasmid,IncFIC(FII),,MULTI-DRUG
turkey,MN55108PPY40306,Col440I,plasmid,Col440I,,colistin
turkey,MN55108PPY40306,ColRNAI,plasmid,ColRNAI,,colistin
turkey,MN55108PPY40306,blaTEM-1B,chromosome,blaTEM-1B,TEM,beta-lactam
turkey,MN55108PPY40306,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
turkey,MO65211PPY40605,blaEC-5,chromosome,blaEC-5,ampC,beta-lactam
turkey,MO65211PPY40605,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
turkey,MO65211PPY40605,IncX1,plasmid,IncX1,,MULTI-DRUG
turkey,MO65211PPY40605,IncX3,plasmid,IncX3,,MULTI-DRUG
turkey,MO65211PPY40605,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
turkey,MO65211PPY40605,IncFIA,plasmid,IncFIA,,MULTI-DRUG
turkey,MO65211PPY40605,IncFIC(FII),plasmid,IncFIC(FII),,MULTI-DRUG
turkey,MO65211PPY40605,ColRNAI,plasmid,ColRNAI,,colistin
turkey,MO65211PPY40605,ColpVC,plasmid,ColpVC,,colistin
turkey,MO65211PPY40605,Col(MG828),plasmid,Col(MG828),,colistin
turkey,MO65211PPY40605,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
turkey,MO65211PPY40605,blaTEM-1B,chromosome,blaTEM-1B,TEM,beta-lactam
turkey,SD57007PPY40190,dfrA1,chromosome,dfrA1,dfr,folate pathway antagonist
turkey,SD57007PPY40190,sat2_gen,chromosome,SAT-2,SAT,streptothricin
turkey,SD57007PPY40190,blaEC-5,chromosome,blaEC-5,ampC,beta-lactam
turkey,SD57007PPY40190,aph(3')-Ia,chromosome,APH(3')-Ia,APH(3'),aminoglycoside
turkey,SD57007PPY40190,aph(6)-Id,chromosome,APH(6)-Id,APH(6),aminoglycoside
turkey,SD57007PPY40190,aph(3'')-Ib,chromosome,APH(3'')-Ib,APH(3''),aminoglycoside
turkey,SD57007PPY40190,tet(B),chromosome,tet(B),MFS,tetracycline
turkey,SD57007PPY40190,sul2,chromosome,sul2,sul,sulfonamide
turkey,SD57007PPY40190,IncFIC(FII),plasmid,IncFIC(FII),,MULTI-DRUG
turkey,SD57007PPY40190,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
turkey,SD57007PPY40190,Col(MG828),plasmid,Col(MG828),,colistin
turkey,SD57007PPY40190,ColRNAI,plasmid,ColRNAI,,colistin
turkey,SD57007PPY40190,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
turkey,WA99164PPY40076,blaEC-15,chromosome,blaEC-15,ampC,beta-lactam
turkey,WA99164PPY40076,blaCTX-M-55,chromosome,CTX-M-55,CTX-M,beta-lactam
turkey,WA99164PPY40076,tet(A),chromosome,tet(A),MFS,tetracycline
turkey,WA99164PPY40076,blaCMY-2,chromosome,CMY-2,CMY,beta-lactam
turkey,WA99164PPY40076,aadA22,chromosome,aadA22,ANT(3''),aminoglycoside
turkey,WA99164PPY40076,lnu(F),chromosome,lnu(F),LNU,lincosamide
turkey,WA99164PPY40076,aac(3)-IIa,chromosome,AAC(3)-IIe,AAC(3),aminoglycoside
turkey,WA99164PPY40076,aac(3)-IIa,chromosome,AAC(3)-II,AAC(3),aminoglycoside
turkey,WA99164PPY40076,IncI2_Delta,plasmid,IncI2_Delta,,MULTI-DRUG
turkey,WA99164PPY40076,IncFIC(FII),plasmid,IncFIC(FII),,MULTI-DRUG
turkey,WA99164PPY40076,IncFIB(AP001918),plasmid,IncFIB(AP001918),,MULTI-DRUG
turkey,WA99164PPY40076,IncI1_Alpha,plasmid,IncI1_Alpha,,MULTI-DRUG
turkey,WA99164PPY40076,ColRNAI,plasmid,ColRNAI,,colistin
turkey,WA99164PPY40076,Col(BS512),plasmid,Col(BS512),,colistin
turkey,WA99164PPY40076,mdf(A),chromosome,mdf(A),MFS,MULTI-DRUG
turkey,WA99164PPY40076,ant(3'')-Ia,chromosome,ANT(3'')-Ia,	ANT(3''),aminoglycoside
cat,AL36849PPY10008,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,AL36849PPY10042,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,CO80526PPY10081,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,GA30602PPY10121,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,GA30602PPY10141,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,KY40511PPY10062,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MO65211PPY10005,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MO65211PPY15019,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NY14853PPY10165,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,OH43068PPY10027,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
cat,SD57007PPY10001,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,TX77840PPY10838,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,TX77840PPY11714,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,WA99164PPY10024,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,WA99164PPY10051,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,WI53706PPY10184,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,CA95616PPY10009,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,CA95616PPY10009,aac(3)-IV,chromosome,AAC(3)-IVa,AAC(3),aminoglycoside
chicken,FL34741PPY10020,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,FL34741PPY10023,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,GA30602PPY10241,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,GA30602PPY10242,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,IN47907PPY10070,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,IN47907PPY10207,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,KY40511PPY10009,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,KY40511PPY10137,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,MO65211PPY13006,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,NE68583PPY10047,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,NY14853PPY10134,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,NY14853PPY10134,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,OH43068PPY10094,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,PA19348PPY10032,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,SD57007PPY10083,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,TX77840PPY10776,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,TX77840PPY11678,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,WA99164PPY10016,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,WA99164PPY10032,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,WI53706PPY10200,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,AL36849PPY10005,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,AL36849PPY10073,blaTEM,chromosome,blaTEM,TEM,beta-lactam
cattle,AL36849PPY10073,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,CA95616PPY10001,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,CA95616PPY10001,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,CA95616PPY10094,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,CO80526PPY10122,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,CO80526PPY10133,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,GA30602PPY10161,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,GA30602PPY10163,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,GA30602PPY10164,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,IN47907PPY10016,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,IN47907PPY10239,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,IN47907PPY10239,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,KY40511PPY10001,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,KY40511PPY10001,qacL,chromosome,qacL,MFS,DISINFECTANT
cattle,KY40511PPY10114,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,MI48910PPY10006,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,MI48910PPY10006,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,MI48910PPY10017,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,MN55108PPY10004,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,MN55108PPY10004,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,MN55108PPY10220,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,MN55108PPY10220,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,MO65211PPY10016,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,MO65211PPY10016,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,MO65211PPY11006,qacL,chromosome,qacL,MFS,DISINFECTANT
cattle,NE68583PPY10013,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,NE68583PPY10061,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,NY14853PPY10001,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,NY14853PPY10293,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,OH43068PPY10066,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,PA17110PPY10014,aac(6')-Ib-cr5,chromosome,AAC(6')-Ib-cr5,AAC(6')-Ib-cr,aminoglycoside
cattle,PA17110PPY10014,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,SD57007PPY10042,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,SD57007PPY10052,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,TX77840PPY10779,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,TX77840PPY10779,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,TX77840PPY11064,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,WA99164PPY10060,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,WA99164PPY10060,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cattle,WA99164PPY10094,blaEC,chromosome,blaEC,ampC,beta-lactam
cattle,WI53706PPY10001,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,AL36849PPY10052,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,CO80526PPY10041,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,CO80526PPY10059,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,GA30602PPY10081,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,GA30602PPY10103,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,IN47907PPY10024,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,IN47907PPY10174,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,MI48910PPY10083,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,MI48910PPY10083,sat2,chromosome,SAT-2,SAT,streptothricin
dog,MI48910PPY10083,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
dog,MI48910PPY10083,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
dog,MO65211PPY10003,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,MO65211PPY15006,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,NE68583PPY10034,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,NY14853PPY10003,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,NY14853PPY10073,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,NY14853PPY10073,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
dog,SD57007PPY10006,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,SD57007PPY10006,blaTEM-1,chromosome,blaTEM-1,TEM,beta-lactam
dog,SD57007PPY10087,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,TX77840PPY10812,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,TX77840PPY10871,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,WA99164PPY10004,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,WA99164PPY10069,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,WI53706PPY10178,blaCMY,chromosome,CMY-2,CMY,beta-lactam
dog,WI53706PPY10178,blaEC,chromosome,blaEC,ampC,beta-lactam
dog,WI53706PPY10194,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,AL36849PPY10067,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,AL36849PPY10085,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,CA95616PPY10118,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,CA95616PPY10185,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
horse,CO80526PPY10196,sat2,chromosome,SAT-2,SAT,streptothricin
horse,CO80526PPY10201,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,IN47907PPY10057,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,IN47907PPY10057,sat2,chromosome,SAT-2,SAT,streptothricin
horse,IN47907PPY10249,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,KY40511PPY10028,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,KY40511PPY10028,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
horse,KY40511PPY10087,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,KY40511PPY10087,qacE,chromosome,qacE,MFS,DISINFECTANT
horse,MO65211PPY14006,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,NE68583PPY10116,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,NE68583PPY10163,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,NY14853PPY10006,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,NY14853PPY10171,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,PA19348PPY10015,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
horse,SD57007PPY10014,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,TX77840PPY10792,blaEC,chromosome,blaEC,ampC,beta-lactam
horse,TX77840PPY10792,qacE,chromosome,qacE,MFS,DISINFECTANT
horse,TX77840PPY11408,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,AL36849PPY10025,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,CA95616PPY10013,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,CA95616PPY10124,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,CA95616PPY10124,qacL,chromosome,qacL,MFS,DISINFECTANT
swine,GA30602PPY10202,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,IN47907PPY10149,qacL,chromosome,qacL,MFS,DISINFECTANT
swine,MN55108PPY10093,arr,chromosome,arr,Arr,rifamycin
swine,MN55108PPY10093,qacL,chromosome,qacL,MFS,DISINFECTANT
swine,MN55108PPY10093,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
swine,MN55108PPY10093,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,IN47907PPY10019,ble,chromosome,ble,Bleomycin,bleomycin
swine,IN47907PPY10019,blaTEM,chromosome,blaTEM,TEM,beta-lactam
swine,IN47907PPY10019,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
swine,NE68583PPY10022,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,NE68583PPY10143,blaCMY,chromosome,CMY-2,CMY,beta-lactam
swine,NE68583PPY10143,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,NY14853PPY10048,qacL,chromosome,qacL,MFS,DISINFECTANT
swine,NY14853PPY10048,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,NY14853PPY10048,aac(3)-II,chromosome,AAC(3)-IIg,AAC(3),aminoglycoside
swine,NY14853PPY10048,aac(3)-II,chromosome,AAC(3)-IId,AAC(3),aminoglycoside
swine,NY14853PPY10048,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
swine,OH43068PPY10025,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,OH43068PPY10073,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,OH43068PPY10073,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
swine,OH43068PPY10073,aac(3)-IV,chromosome,AAC(3)-IVa,AAC(3),aminoglycoside
swine,SD57007PPY10062,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,SD57007PPY10076,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
swine,SD57007PPY10076,blaEC,chromosome,blaEC,ampC,beta-lactam
swine,TX77840PPY10787,qacL,chromosome,qacL,MFS,DISINFECTANT
swine,WI53706PPY10145,blaEC,chromosome,blaEC,ampC,beta-lactam
turkey,MN55108PPY10035,blaEC,chromosome,blaEC,ampC,beta-lactam
turkey,MN55108PPY10060,blaEC,chromosome,blaEC,ampC,beta-lactam
turkey,MO65211PPY13001,blaEC,chromosome,blaEC,ampC,beta-lactam
turkey,NE68583PPY10166,blaEC,chromosome,blaEC,ampC,beta-lactam
turkey,OH43068PPY10075,blaEC,chromosome,blaEC,ampC,beta-lactam
turkey,SD57007PPY10038,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,AL36849PPY20021,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,AL36849PPY20148,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,AL36849PPY20163,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,CO80526PPY20093,qacG2,chromosome,qacG2,MFS,DISINFECTANT
cat,CO80526PPY20093,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,CO80526PPY20188,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,CO80526PPY20255,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,FL34741PPY20005,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,GA30602PPY20095,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,GA30602PPY20108,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cat,GA30602PPY20108,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,GA30602PPY20112,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,IN47907PPY20291,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,IN47907PPY20393,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,IN47907PPY20393,blaTEM,chromosome,blaTEM,TEM,beta-lactam
cat,IN47907PPY20393,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cat,IN47907PPY20461,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,IN47907PPY20571,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,KS66506PPY20017,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,KS66506PPY20112,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,KS66506PPY20169,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cat,KS66506PPY20169,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,KY40511PPY20012,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,KY40511PPY20158,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MI48910PPY20040,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MI48910PPY20043,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cat,MI48910PPY20043,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MI48910PPY20119,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MI48910PPY20147,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
cat,MI48910PPY20147,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MI48910PPY20155,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MI48910PPY20176,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MO65211PPY21206,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MO65211PPY21231,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,MS39208PPY20019,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NE68583PPY20003,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NE68583PPY20138,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NE68583PPY20223,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NY14853PPY20043,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NY14853PPY20295,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NY14853PPY20368,blaTEM,chromosome,blaTEM,TEM,beta-lactam
cat,NY14853PPY20368,arr,chromosome,arr,Arr,rifamycin
cat,NY14853PPY20368,aac(6')-Ib-cr5,chromosome,AAC(6')-Ib-cr5,AAC(6')-Ib-cr,aminoglycoside
cat,NY14853PPY20368,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,NY14853PPY20417,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,SD57007PPY20366,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,SD57007PPY20368,blaEC,chromosome,blaEC,ampC,beta-lactam
cat,WI53706PPY20133,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,CA95616PPY20016,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,CA95616PPY20072,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,CA95616PPY20121,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,CA95616PPY20219,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,CO80526PPY20028,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,FL34741PPY20051,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,FL34741PPY20085,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,IN47907PPY20308,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,IN47907PPY20415,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,IN47907PPY20450,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,KY40511PPY20115,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,KY40511PPY20182,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,KY40511PPY20283,qacL,chromosome,qacL,MFS,DISINFECTANT
chicken,KY40511PPY20283,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,MN55108PPY20321,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,MN55108PPY20321,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,MO65211PPY20607,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,MO65211PPY20622,qacEdelta1,chromosome,qacEdelta1,MFS,DISINFECTANT
chicken,MO65211PPY20622,ble,chromosome,ble,Bleomycin,bleomycin
chicken,MO65211PPY20622,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,MO65211PPY20644,blaEC,chromosome,blaEC,ampC,beta-lactam
chicken,NE68583PPY20155,blaEC,chromosome,blaEC,ampC,beta-lactam
